51,78,39,32,17,81,5,8,89,44,85,77,36,15,42,39,65,32,85,21,51,93,2,23,12,79,50,57,23,8,52,54,59,13,19,85,88,1,59,46,23,32,39,99,99,5,87,98,10,68,40,0,99,17,49,2,70,73,38,78,43,67,90,62,21,8,42,41,99,12,37,74,70,51,84,16,76,81,65,15,67,35,83,46,43,54,44,57,34,43,4,33,50,82,35,57,86,43,99,67,17,5,92,46,3,28,31,13,33,96,84,67,6,50,26,98,57,64,30,86,73,57,66,33,64,86,89,96,8,46,26,0,88,83,84,6,14,66,50,60,61,39,73,43,40,53,79,82,44,90,75,7,18,93,36,77,63,11,12,40,16,1,23,57,72,88,92,71,2,0,78,6,75,6,54,49,2,74,0,46,65,44,42,57,47,18,17,15,66,53,12,81,93,58,32,47,73,4,70,0,57,33,30,38,53,4,70,61,59,19,35,13,0,88,25,13,43,20,0,29,49,44,69,19,11,92,34,90,75,1,94,42,41,33,66,31,61,2,64,38,23,57,43,68,34,91,24,70,67,45,66,38,18,60,56,47,83,97,86,42,72,1,89,97,70,57,39,87,35,99,16,93,59,69,67,96,88,43,53,46,46,88,28,48,75,75,10,80,22,97,12,96,17,25,12,96,95,67,91,70,22,82,81,30,35,8,37,53,10,18,75,30,64,68,10,11,51,84,93,0,70,39,58,27,65,33,67,87,0,36,61,63,76,13,0,77,62,99,39,61,81,92,16,81,23,62,45,22,81,88,26,33,35,84,96,66,28,45,65,31,66,30,13,2,18,85,12,40,58,6,65,85,1,61,25,32,45,70,52,51,87,52,14,88,72,54,12,99,42,77,16,19,26,51,83,87,40,82,84,53,7,69,78,66,50,71,8,76,0,21,21,95,67,48,51,98,64,45,69,13,56,17,12,33,49,75,30,85,18,37,30,2,50,76,77,37,90,88,93,28,7,69,78,65,2,9,22,97,0,14,3,83,43,89,60,14,4,8,40,75,6,16,34,44,84,62,75,63,49,55,41,57,13,4,31,86,55,0,8,6,24,80,37,75,68,32,97,37,97,77,9,31,18,80,35,47,54,41,92,69,83,67,10,84,88,86,29,30,37,1,76,1
34,78,31,43,62,97,86,58,67,63,61,97,1,31,53,98,51,64,67,61,14,18,25,44,47,87,51,21,85,51,21,40,93,51,22,77,4,64,93,1,45,53,24,28,34,79,55,38,70,87,84,12,16,25,19,62,74,55,75,77,82,67,62,59,50,87,73,9,91,62,28,76,84,85,86,8,4,60,78,37,95,63,48,64,85,0,25,54,41,16,79,32,9,86,59,32,77,38,77,15,85,80,41,24,51,54,32,28,13,32,67,20,63,46,83,85,53,91,76,22,2,72,97,85,0,14,7,55,88,50,89,3,56,25,29,65,38,49,96,70,32,46,98,88,83,92,35,40,80,2,95,7,0,88,64,11,34,44,78,22,96,57,42,39,70,28,87,66,48,18,31,87,55,36,68,52,22,8,89,63,14,30,79,87,74,74,21,73,24,88,93,24,66,22,85,7,56,82,3,34,23,80,89,7,32,97,38,84,45,83,59,72,84,88,55,50,64,24,23,61,94,85,45,31,57,67,61,9,3,83,49,84,51,41,9,85,26,25,91,4,24,83,41,2,59,28,36,9,40,37,27,62,81,57,49,64,43,29,50,84,93,99,42,63,29,57,96,76,70,93,49,74,11,74,49,7,37,66,5,96,77,8,67,49,60,28,17,99,72,21,81,36,81,90,40,17,28,42,2,84,1,16,76,90,52,18,69,25,48,92,58,34,8,58,16,48,60,96,59,66,42,10,53,19,94,43,6,49,94,32,56,7,77,42,50,63,64,78,53,82,50,5,13,22,11,92,69,87,61,90,31,35,58,95,57,62,43,2,94,48,79,8,76,60,92,62,4,60,98,38,34,10,4,71,96,42,56,58,78,35,29,51,76,85,88,89,40,29,79,87,12,97,55,95,17,99,94,44,5,53,18,11,88,67,38,69,38,93,17,16,18,35,79,41,98,39,46,71,47,74,71,35,90,73,80,30,21,57,86,8,48,63,86,55,69,67,87,42,34,56,46,29,33,85,35,15,19,76,69,38,83,95,12,61,26,83,72,17,88,6,17,90,44,66,60,58,24,10,7,30,71,86,70,13,44,30,60,96,62,22,35,77,36,15,56,14,31,11,30,14,20,78,61,61,11,75,42,65,58,89,66,85,20,62,90,83,93,18,26,85,52,24
97,93,86,22,71,59,64,94,91,21,2,7,14,8,22,62,84,3,86,76,73,18,66,8,71,0,20,89,26,68,57,87,38,61,99,21,42,76,90,72,63,69,6,80,78,51,44,58,89,45,73,65,84,48,8,9,28,9,40,54,30,92,49,42,93,17,45,28,73,66,85,84,30,17,85,32,78,43,8,59,83,46,35,34,34,96,17,42,62,54,66,48,90,51,22,12,34,78,35,44,28,87,80,86,72,97,83,75,37,22,22,69,77,25,46,33,18,72,87,76,72,11,16,52,26,8,93,53,0,77,90,78,61,21,63,21,96,64,6,49,60,7,53,69,10,89,24,90,93,4,61,78,21,64,74,15,93,98,47,91,14,50,34,88,81,52,80,1,89,42,93,8,6,85,26,61,76,5,4,40,60,14,4,83,60,62,33,74,10,47,14,37,31,27,97,30,20,24,36,96,74,79,1,34,43,12,24,40,10,28,48,6,83,0,56,22,91,86,38,88,83,11,98,12,49,57,84,49,45,64,11,34,95,86,14,38,56,29,83,63,76,25,51,47,13,23,64,85,24,67,30,56,58,62,8,88,64,75,81,52,90,98,65,96,65,95,1,41,61,0,48,14,2,91,12,46,21,63,80,97,70,51,27,35,30,17,84,42,13,69,68,17,13,81,48,97,85,99,19,56,54,35,22,13,55,36,61,5,15,3,40,88,47,57,91,11,0,12,89,72,79,61,0,91,33,40,19,96,53,48,94,49,37,50,14,20,50,95,84,95,9,25,8,31,21,91,49,29,29,1,84,88,3,17,30,96,0,5,95,95,81,12,82,6,58,10,95,96,78,57,52,67,20,36,55,57,77,4,27,3,43,88,87,42,68,63,85,10,8,72,87,31,93,6,88,97,91,24,99,52,82,70,72,11,10,97,19,77,95,27,40,25,78,75,5,88,84,62,16,25,42,51,84,70,97,69,97,14,38,82,48,44,6,36,49,48,25,93,80,21,31,73,23,62,10,49,21,3,97,25,29,19,41,77,85,39,16,74,96,85,93,98,33,98,54,81,77,3,73,6,11,68,3,14,54,39,46,10,24,13,92,86,31,66,72,24,34,83,37,96,31,28,2,51,71,42,49,79,31,4,48,16,39,66,10,78,21,79,11,31,62,43
92,34,27,61,43,44,86,72,37,98,55,2,0,74,40,55,77,37,37,43,44,16,32,84,86,69,4,31,22,82,25,95,35,27,16,43,95,22,9,5,14,74,52,32,5,39,77,4,4,76,8,71,91,16,81,87,99,36,36,6,70,59,0,46,10,58,68,73,24,63,14,9,3,86,82,41,87,52,75,37,12,33,6,43,2,35,0,81,24,61,78,9,14,56,75,98,46,1,1,83,0,11,22,68,57,66,51,36,50,69,70,85,89,12,10,4,55,6,34,74,59,19,20,68,81,49,35,2,99,23,45,64,50,44,5,87,52,5,57,45,90,25,88,17,72,5,6,87,20,29,54,71,57,69,96,50,86,82,22,21,60,72,11,21,25,0,56,20,9,10,89,76,67,3,79,36,59,9,96,77,27,60,40,7,42,26,85,66,3,51,35,0,79,40,25,43,73,54,55,17,50,48,85,71,44,17,79,57,57,37,54,18,70,71,96,3,45,62,43,2,44,11,33,36,79,13,57,70,46,90,7,5,56,92,49,89,84,87,24,61,48,87,7,58,0,4,13,27,68,85,81,87,94,26,83,37,4,5,39,61,40,2,77,83,87,76,54,70,23,44,77,6,97,23,18,99,19,93,21,76,62,82,15,62,10,0,2,89,88,84,31,54,7,81,35,54,92,83,36,12,91,52,99,24,76,70,12,83,96,78,55,8,59,13,54,83,39,30,76,45,23,56,91,85,36,39,31,39,27,80,34,49,41,28,91,22,44,38,40,50,12,55,61,41,34,36,47,68,58,51,40,23,74,81,38,46,25,98,52,9,45,89,56,23,23,1,89,14,37,75,51,44,93,91,47,0,20,17,6,30,2,73,63,17,83,22,31,19,3,78,56,36,51,73,89,56,60,84,38,77,97,97,53,17,4,25,71,50,19,70,44,63,3,43,30,65,44,53,49,92,74,32,11,52,97,18,20,89,99,88,68,49,43,66,4,23,95,52,95,79,88,95,2,36,77,55,0,40,60,13,48,45,63,42,61,94,99,87,92,85,66,50,43,77,44,77,31,99,65,16,4,84,74,27,41,85,85,42,30,16,23,99,86,29,96,45,59,48,51,73,94,40,55,70,97,25,77,21,25,90,13,71,84,13,28,38,58,95,91,33,51,60
63,37,62,50,22,56,59,33,82,52,26,92,63,13,78,8,31,69,7,14,80,9,85,65,80,85,27,66,10,6,91,4,66,62,1,63,37,31,52,57,96,44,8,17,76,85,25,27,52,68,17,94,31,24,7,91,39,16,69,88,40,17,16,52,29,89,8,89,42,87,30,29,78,64,77,19,41,19,16,81,72,23,78,54,33,32,91,31,63,36,88,95,45,71,92,99,52,89,99,93,13,47,74,53,80,34,26,24,42,98,59,16,74,92,0,36,84,32,20,96,36,6,59,68,70,8,12,7,33,77,44,18,53,28,49,22,86,0,75,39,67,96,49,76,87,88,19,13,21,70,24,62,55,36,63,92,5,86,56,32,84,86,29,93,10,26,71,58,85,20,95,39,51,18,17,64,79,36,61,85,13,75,19,64,11,5,80,13,9,18,87,1,62,27,13,3,50,76,84,23,66,4,79,92,0,85,67,57,67,19,48,43,11,2,99,62,5,80,63,59,56,85,72,19,78,41,37,77,10,74,39,64,80,58,76,53,67,52,48,74,82,87,27,29,19,15,19,32,31,21,78,0,98,87,26,55,32,44,52,29,68,12,72,5,58,73,24,11,71,4,8,82,82,4,94,62,68,0,88,39,34,82,0,91,31,63,82,88,92,88,48,5,16,51,48,3,85,55,52,11,55,58,95,82,70,3,0,27,21,87,12,31,13,35,95,95,44,20,33,7,66,33,13,19,74,26,64,42,58,26,89,8,80,90,81,98,59,48,1,96,27,48,53,58,42,1,78,67,38,44,1,76,97,54,71,65,32,8,66,25,59,38,69,44,27,71,44,85,66,51,42,87,71,74,43,84,54,30,54,53,36,88,45,92,82,41,58,98,71,29,95,99,39,3,99,2,43,74,12,70,20,24,65,97,18,49,91,19,78,8,81,22,13,38,21,83,82,80,72,11,60,63,61,35,51,47,25,77,23,97,34,61,71,92,42,98,94,95,44,58,23,63,80,49,63,25,43,22,50,26,45,30,57,42,53,18,41,11,58,48,83,9,12,58,95,1,47,0,95,34,79,78,55,50,99,54,87,18,35,44,75,95,11,94,96,22,47,49,97,78,67,6,95,28,21,49,24,74,32,36,76,61,61,19,39,18,11,83,21,0,75,37
30,74,23,97,74,62,59,88,58,17,98,12,91,1,29,92,59,86,2,96,83,75,26,48,43,27,81,6,17,27,85,94,32,80,21,39,7,34,48,44,35,78,11,84,69,84,53,21,29,66,65,46,67,93,42,1,66,57,18,97,13,61,21,39,18,63,48,58,50,25,53,99,18,85,79,59,0,50,10,43,81,41,34,78,25,77,62,75,47,74,0,19,84,20,68,59,78,27,65,24,49,41,35,92,23,71,92,67,0,86,9,59,43,36,5,44,31,92,56,98,80,60,56,98,28,35,73,34,39,44,96,31,92,35,56,98,14,36,16,72,77,28,34,42,14,93,23,97,38,16,72,6,50,66,67,26,79,57,8,56,43,52,23,36,0,82,47,45,13,9,31,72,71,1,28,17,25,95,40,41,28,42,18,53,37,68,99,26,82,35,3,76,95,15,45,86,18,56,96,54,45,55,4,76,86,22,30,92,28,62,4,87,31,62,42,48,59,11,39,69,74,76,50,60,42,8,43,79,24,79,35,12,59,23,80,64,4,58,51,12,33,40,68,74,71,23,97,40,96,73,30,48,60,24,29,25,0,28,1,54,19,61,8,17,19,46,40,97,65,74,12,93,57,7,76,4,18,83,22,89,20,72,89,71,98,16,73,25,98,15,53,78,62,2,54,32,59,17,9,94,63,62,62,44,85,89,67,71,76,35,77,23,12,73,30,10,11,53,44,12,3,98,29,9,13,64,7,49,34,70,29,25,57,97,87,73,94,92,27,67,5,21,68,23,59,23,34,69,14,47,87,24,84,46,67,93,54,31,44,66,43,38,65,45,48,65,43,5,10,13,35,7,16,30,72,9,51,60,43,35,60,22,69,2,57,98,54,13,62,17,77,18,81,79,8,90,86,87,83,69,52,59,58,69,39,57,46,60,9,31,47,78,79,21,24,17,99,44,53,93,92,88,6,55,45,32,49,64,11,58,17,88,72,84,77,92,9,97,32,82,90,43,42,38,51,58,48,41,22,95,19,12,58,97,91,35,55,21,95,16,81,88,46,46,82,17,68,4,59,67,97,38,94,7,31,71,36,54,55,36,98,61,10,45,66,66,41,45,65,16,84,4,95,65,21,0,21,73,38,42,93,55,44,88,9,47,87,36,85,29,77,12
31,77,98,78,88,89,62,46,39,31,30,53,6,54,4,73,63,62,63,91,82,80,13,10,35,92,92,59,4,71,53,17,99,61,82,18,37,84,6,28,1,79,62,12,58,33,61,44,46,42,99,95,27,17,24,90,1,16,93,1,26,21,23,90,32,54,69,89,70,59,63,41,51,16,92,23,17,99,18,69,40,39,76,85,88,8,41,54,16,30,47,89,36,52,38,45,2,85,26,2,98,62,11,85,17,93,45,76,41,22,59,36,90,56,62,7,81,35,19,23,42,42,20,93,26,52,31,73,62,27,84,46,76,79,76,45,93,35,22,72,65,55,10,78,73,2,54,59,4,88,31,60,37,9,44,65,70,20,12,16,18,55,22,34,81,32,81,68,35,11,88,7,0,66,76,50,66,37,2,86,32,72,82,40,11,5,11,46,18,63,81,28,15,46,72,5,7,95,50,91,67,99,4,3,82,46,93,52,4,61,49,75,50,49,2,49,48,52,89,17,35,55,19,15,33,42,4,84,7,79,16,44,13,51,16,89,49,19,56,14,16,75,46,53,93,40,23,68,73,36,10,36,85,33,79,50,17,12,27,22,66,74,82,70,14,29,73,4,44,6,87,63,86,31,39,19,28,20,76,52,92,97,37,85,55,39,17,85,27,66,76,43,35,18,31,46,61,23,28,30,32,77,21,85,28,27,71,90,76,84,28,61,75,23,80,64,96,21,24,83,14,90,51,76,46,93,12,42,34,97,95,21,61,56,60,19,44,8,58,1,34,81,37,95,22,0,62,3,39,86,47,54,44,61,59,23,25,98,12,47,71,33,22,72,74,12,63,35,25,87,86,78,41,12,10,39,79,5,96,68,35,84,96,88,3,85,54,80,17,23,31,82,14,72,48,13,12,27,78,56,14,21,80,73,59,66,76,86,8,37,23,89,39,2,36,30,56,82,91,77,55,75,50,37,40,86,44,31,30,28,89,69,8,60,66,14,8,46,79,9,77,81,82,13,63,0,24,43,79,53,20,50,24,45,11,37,60,27,57,75,67,47,15,1,6,1,98,41,95,25,13,24,11,68,10,73,50,31,86,73,73,61,52,50,78,35,18,94,4,60,28,49,11,11,3,78,33,85,43,13,26,41,26,76,69,12,97,16,83,68,56,80
18,25,82,38,40,59,46,17,33,43,51,50,88,17,51,70,51,41,83,83,77,96,98,93,4,28,87,77,27,76,0,4,56,67,42,95,32,41,51,97,91,84,23,3,5,88,30,80,90,57,15,19,24,30,70,72,12,46,17,88,64,62,41,36,66,61,95,42,16,6,46,50,98,41,4,71,21,4,74,82,98,98,63,25,11,90,17,68,63,75,93,45,34,25,69,27,31,99,68,26,48,32,52,5,78,77,18,21,58,48,49,8,87,43,80,35,99,96,90,67,29,20,49,4,4,90,96,8,35,38,71,81,51,48,43,46,46,87,82,77,5,24,19,95,47,2,50,4,9,43,73,74,22,32,54,21,23,92,32,51,32,6,58,50,69,97,29,24,34,56,3,44,10,46,62,33,33,91,78,38,85,23,8,39,3,72,71,85,92,76,54,52,59,31,29,60,63,41,15,4,82,81,55,12,21,86,88,91,90,39,83,9,56,28,76,18,43,96,90,63,93,14,41,65,27,50,6,83,96,69,47,37,45,95,86,41,75,44,77,57,92,95,21,72,37,95,2,23,78,96,5,43,89,39,16,61,98,59,0,90,82,38,94,7,80,21,14,60,85,36,20,59,93,34,0,56,86,58,96,5,84,99,44,12,93,9,36,63,62,37,62,44,29,12,10,52,12,8,99,38,43,81,40,7,13,20,40,87,17,53,2,43,88,67,77,9,58,84,58,94,58,7,47,1,97,15,35,97,80,5,87,78,69,49,3,16,75,32,83,0,43,57,21,46,42,8,77,61,53,78,5,7,8,90,94,16,39,42,55,82,23,91,49,54,36,16,73,3,1,46,30,29,47,55,76,4,84,98,75,51,66,49,97,94,90,24,15,10,5,70,31,51,33,0,50,86,61,48,29,93,76,98,2,2,21,59,96,37,27,50,94,31,23,85,72,39,17,69,12,56,33,19,5,33,60,83,65,97,32,60,71,70,71,67,47,42,71,56,56,33,16,68,11,4,61,58,9,95,27,53,96,1,47,94,31,51,4,69,44,41,10,32,75,74,74,67,1,36,24,48,53,39,22,52,78,37,54,48,55,66,70,95,39,44,98,64,8,73,18,46,62,21,15,87,65,27,77,64,49,26,62,97,61,5,87,41,73,30,84,72,8,34
68,85,44,89,32,31,34,96,82,12,92,26,49,14,21,88,19,30,91,92,95,64,95,70,8,65,97,81,15,18,23,28,71,69,87,1,18,24,98,73,60,53,54,40,52,1,25,83,10,80,19,36,72,92,38,0,30,63,70,83,80,91,7,31,88,67,39,72,37,2,96,39,31,8,16,99,48,34,0,57,35,44,66,69,61,56,7,61,2,51,73,11,49,39,62,60,54,2,31,19,19,87,82,80,28,59,99,7,14,13,25,88,56,67,76,32,50,43,92,26,1,27,0,51,51,52,65,2,10,10,93,28,12,97,17,96,2,98,49,79,62,32,73,16,64,17,64,17,80,3,81,1,98,80,26,95,75,41,40,80,62,11,0,66,10,33,60,27,3,62,90,30,15,94,46,72,59,48,35,81,64,90,61,32,53,58,38,45,5,82,46,50,38,8,27,7,40,86,91,66,2,77,48,99,65,46,55,14,49,88,41,88,66,59,97,73,61,58,23,59,90,7,97,60,23,8,53,72,95,62,70,85,53,56,81,8,44,73,17,35,53,13,3,40,81,8,95,19,34,64,64,78,20,96,39,68,68,13,76,44,40,43,6,36,65,88,90,34,71,46,15,20,5,74,92,0,95,3,36,98,61,17,76,72,82,40,24,43,38,93,88,79,9,82,50,55,82,60,26,53,84,24,59,21,3,63,20,53,61,78,37,19,32,49,26,49,74,55,70,53,21,5,81,68,6,10,77,41,88,20,97,89,4,83,65,80,81,32,14,49,90,22,53,16,28,27,71,2,51,83,78,68,30,84,97,23,86,67,34,4,92,39,59,52,11,48,31,17,10,14,31,47,13,41,74,50,78,38,80,45,54,53,81,6,0,80,70,62,78,1,31,81,40,5,96,65,39,0,84,64,75,3,77,20,36,43,88,0,29,85,1,87,74,14,71,62,18,1,61,14,31,55,27,85,8,47,73,38,93,33,47,87,7,80,56,33,71,69,89,51,2,47,63,64,41,3,37,21,29,85,74,66,7,39,19,36,48,71,89,25,15,20,36,46,13,75,48,70,52,97,84,44,82,61,96,47,63,30,65,2,96,21,46,18,90,82,86,44,63,51,34,91,37,84,53,33,27,98,80,24,66,4,54,19,58,7,68,73,71,90,78,10
67,65,28,93,89,2,65,80,37,3,61,99,21,20,96,49,4,34,61,28,24,49,78,27,59,74,69,68,80,13,54,21,71,31,84,2,18,8,22,42,9,67,14,48,11,83,16,48,53,37,88,56,96,56,48,90,69,49,11,43,22,70,49,68,1,81,94,70,12,38,50,3,97,48,92,62,93,55,70,13,29,83,11,39,8,86,83,86,80,47,72,89,75,53,23,29,36,55,56,81,21,34,96,93,89,95,9,99,67,26,13,87,40,1,44,41,5,75,74,55,42,38,47,0,6,16,54,93,14,76,93,26,52,98,80,7,4,93,43,18,69,8,12,28,2,16,60,38,24,89,67,8,31,36,9,49,38,28,45,66,66,4,98,43,6,82,30,36,8,23,68,15,20,56,6,76,50,78,3,89,14,45,62,65,57,96,35,60,75,99,23,59,36,65,41,85,64,18,0,90,91,98,80,71,43,69,41,89,17,98,18,77,52,63,27,10,14,92,97,75,89,16,54,80,18,63,20,2,5,68,72,8,16,89,80,93,57,43,31,88,13,83,19,40,84,98,60,49,97,69,7,73,89,22,79,83,16,77,58,3,2,29,90,64,31,68,25,8,54,52,23,86,91,57,12,57,95,14,4,40,22,68,28,18,38,37,40,74,10,79,40,55,46,72,69,21,61,68,39,6,3,75,50,32,51,42,88,12,61,72,61,80,12,83,48,18,66,52,44,74,7,12,91,52,61,30,2,39,20,20,42,10,28,11,3,87,93,6,51,12,42,85,51,15,18,39,23,46,8,14,30,38,27,84,17,84,74,17,43,90,90,72,32,64,49,80,16,72,62,23,53,98,70,89,11,77,14,94,61,46,93,74,16,59,28,40,98,0,79,58,16,13,32,46,56,78,92,41,91,45,95,72,3,49,0,65,30,7,99,44,8,50,24,5,99,44,76,18,96,95,4,6,0,34,22,60,48,38,89,35,5,0,79,41,0,1,26,6,57,76,23,13,29,16,62,58,82,31,1,41,37,9,85,25,8,46,27,36,81,81,35,60,90,14,40,83,91,96,34,19,66,93,90,6,76,31,18,52,66,46,27,43,1,13,79,50,14,54,5,33,31,28,3,64,95,33,86,13,71,19,37,83,43,31,12,42,85,66,94,41,62,0
