43,28,96,59,72,48,83,94,58,66,96,25,30,48,84,9,74,97,56,8,83,83,4,99,65,49,94,4,44,39,2,34,10,2,42,52,13,61,87,10,41,52,15,96,20,40,67,99,82,12,24,70,34,99,58,49,98,74,87,25,94,32,27,8,20,25,41,84,79,90,52,79,40,98,88,25,84,13,50,21,61,50,13,43,15,27,38,63,13,76,26,82,11,1,70,20,29,52,37,14,14,4,33,0,89,37,55,57,74,11,91,45,84,76,27,53,7,13,24,68,87,14,23,13,24,55,26,85,70,22,42,10,81,50,56,55,66,40,86,91,36,21,14,45,12,98,38,70,65,47,23,42,87,94,46,39,60,35,1,32,54,37,46,45,38,76,90,34,75,67,38,95,45,57,91,46,14,19,97,98,74,0,12,24,8,87,6,46,15,12,71,65,43,1,34,34,26,6,5,61,17,3,28,16,74,29,26,97,87,63,54,69,50,14,39,67,13,64,30,74,72,62,26,64,15,17,95,24,4,91,67,19,62,4,46,93,6,70,11,0,56,11,62,1,26,98,99,15,26,2,9,48,55,97,16,51,46,49,90,76,76,22,48,68,9,88,1,29,74,14,27,87,77,87,53,97,3,7,79,0,23,93,47,55,25,10,85,81,68,71,69,58,86,56,52,72,2,58,43,91,69,45,54,11,16,89,54,20,64,45,51,84,53,41,26,82,52,43,14,41,65,13,62,78,89,92,81,59,61,73,7,20,32,15,62,8,58,35,47,38,23,94,24,22,8,34,37,13,40,14,84,58,1,26,51,66,27,20,19,60,5,96,35,83,10,10,20,11,15,53,68,57,94,54,5,17,32,27,0,91,53,1,98,63,94,15,97,55,98,79,15,67,29,69,40,75,53,15,98,26,19,65,40,5,95,49,65,53,50,99,56,2,79,58,68,2,38,49,75,96,42,71,40,19,25,57,19,37,98,7,47,40,48,34,16,25,39,32,30,32,93,58,36,12,2,67,62,71,66,54,82,72,11,33,2,78,43,74,79,13,26,28,8,54,87,30,65,83,2,49,76,63,57,50,31,52,84,25,55,63,40,88,29,48,64,43,12,11,18,90,23,42,58,76,23,3,5,28,59,20,55,22,2,89,86,36,22,25,0,1,76,26
28,10,65,41,39,72,30,25,79,6,15,85,95,75,95,2,7,25,68,66,6,80,50,39,75,24,61,59,73,47,49,7,87,17,61,25,48,59,5,84,17,53,4,77,47,91,30,76,22,86,12,35,75,34,50,35,36,45,47,66,18,35,17,47,65,38,60,60,42,8,39,35,90,34,75,49,26,12,80,11,75,48,78,30,8,0,38,21,72,0,55,35,43,19,84,75,97,60,10,15,99,4,60,33,74,47,51,74,4,14,93,91,56,88,99,13,8,88,14,36,46,54,48,26,70,62,58,89,71,50,31,43,99,66,25,73,67,44,71,50,56,61,79,36,16,48,91,85,23,47,32,63,82,1,50,52,1,96,81,37,1,24,17,76,34,97,63,54,1,19,28,17,76,98,65,71,33,42,47,90,82,36,24,3,47,48,12,23,11,52,26,16,19,85,19,67,98,35,22,37,78,93,28,0,16,80,95,96,27,57,73,1,63,81,81,28,92,45,77,58,18,97,77,62,86,54,6,80,15,23,88,43,94,15,29,57,95,93,48,7,39,92,6,80,91,30,56,0,37,3,95,28,3,78,95,23,24,45,51,76,86,24,17,11,35,24,6,95,15,27,34,90,27,88,15,38,52,61,37,60,13,98,25,44,90,43,28,80,54,67,47,6,5,91,83,25,82,23,22,76,0,68,3,23,0,56,84,49,1,95,53,37,0,66,60,29,68,90,37,76,74,87,25,53,54,9,18,25,49,20,54,12,89,15,15,4,7,2,76,88,91,37,40,67,73,93,9,7,61,58,37,23,26,55,41,28,27,18,28,44,70,34,0,78,48,5,70,85,21,80,1,54,20,5,72,59,10,40,51,70,76,38,46,68,89,94,96,13,45,65,63,74,38,79,78,31,63,65,66,52,76,72,7,99,35,47,87,7,78,39,82,22,1,43,33,53,31,17,7,6,75,42,80,67,55,19,38,89,76,95,98,44,34,8,91,93,71,38,41,91,49,0,15,20,39,18,29,82,32,96,6,47,87,13,65,87,31,94,18,20,3,1,72,88,7,56,74,99,56,3,83,81,3,8,31,16,80,58,23,32,67,70,45,98,79,18,29,16,14,93,48,43,0,21,0,92,14,51,36,85,1,90,4,13,24,4,85,82,62,62,30,27
70,87,21,91,55,0,57,46,28,94,3,83,16,69,97,76,17,5,95,48,49,74,17,43,1,59,97,97,60,55,81,53,84,93,11,36,95,11,80,28,18,37,64,31,65,74,97,1,53,38,58,13,7,2,48,47,91,24,71,43,82,55,70,8,97,60,78,83,16,5,96,85,55,22,19,73,28,42,93,76,43,88,54,39,54,34,49,57,73,45,79,94,74,34,81,5,62,5,89,76,21,48,43,87,76,90,91,35,81,38,25,30,76,5,70,65,66,31,27,40,80,57,23,36,58,64,34,16,30,73,98,10,31,31,27,14,63,91,12,51,44,33,84,42,81,82,58,74,55,16,37,30,49,81,74,89,77,45,88,49,25,26,44,30,58,77,19,70,23,44,45,85,49,81,75,13,35,72,57,28,81,69,16,14,38,98,16,57,52,16,95,30,17,90,85,86,14,26,2,62,22,57,56,85,10,77,13,50,29,24,78,73,69,98,56,49,51,20,61,15,74,81,35,79,82,88,21,2,55,8,79,98,1,77,69,90,27,97,63,43,54,89,97,47,97,61,80,95,75,65,69,1,88,9,50,97,60,66,12,29,13,86,34,55,61,7,60,4,15,81,33,21,34,76,54,29,72,98,49,67,0,19,22,12,40,97,42,90,55,45,98,75,18,94,4,1,89,79,75,45,5,41,57,29,31,17,15,22,29,59,23,15,29,32,88,96,14,38,27,28,70,25,39,91,98,7,56,0,70,98,37,16,91,74,45,60,99,9,35,1,51,5,45,74,45,56,42,65,2,80,62,31,12,39,46,64,59,86,89,40,22,5,92,51,5,9,35,25,15,6,54,68,74,30,13,14,78,30,57,15,54,91,99,88,23,91,95,81,27,91,18,86,23,10,73,92,13,60,78,91,68,14,88,60,6,71,89,7,6,72,88,57,90,44,20,79,97,99,96,82,63,28,46,86,66,60,20,42,72,52,20,28,43,35,28,33,60,83,32,63,52,45,28,61,57,9,32,38,6,41,63,30,14,13,74,62,28,4,66,91,93,93,30,39,95,79,32,68,72,49,7,71,97,55,79,91,89,70,93,80,25,84,3,30,24,90,53,34,41,93,18,72,39,43,61,14,38,84,79,80,35,32,66,19,2,58,1,51,2,43,28,99
95,8,2,27,71,8,44,47,61,80,72,49,53,18,38,36,35,59,32,14,25,22,16,42,91,45,54,98,59,31,64,43,29,56,36,36,69,0,6,37,23,17,8,20,64,77,67,35,29,85,68,73,43,66,50,33,18,87,64,34,54,43,22,22,53,96,38,41,60,76,86,30,86,84,98,66,43,44,33,89,10,80,82,70,12,83,60,19,87,74,19,76,61,11,21,77,66,10,22,73,51,21,19,70,92,30,90,26,59,82,25,13,43,10,48,83,89,23,61,14,55,40,61,65,29,10,76,74,20,44,50,69,44,69,63,6,58,58,30,85,1,1,98,49,98,72,79,43,56,17,61,38,17,22,61,7,45,0,49,64,74,14,15,97,32,79,65,56,34,57,76,49,89,49,76,6,48,97,44,85,15,49,93,34,31,7,66,36,44,71,29,73,43,91,80,5,44,0,57,62,62,6,8,94,34,78,67,51,50,99,94,59,63,68,34,78,59,40,14,11,31,32,51,91,17,19,73,95,42,89,0,31,95,3,85,55,27,20,36,65,57,18,91,1,36,46,10,69,25,36,51,23,22,58,29,81,67,47,72,60,57,3,67,87,69,76,71,50,14,89,43,34,13,67,11,41,56,88,81,67,0,36,68,51,15,48,49,82,52,88,99,52,73,75,47,3,66,89,79,88,20,23,36,32,2,94,8,83,8,30,92,3,43,58,2,32,50,49,36,3,6,76,4,42,73,89,62,35,51,42,90,96,31,57,84,1,20,92,44,20,2,72,21,57,2,60,88,62,30,92,8,28,78,82,73,57,49,81,83,90,49,85,38,13,31,61,79,80,67,47,61,69,57,90,91,3,16,14,20,9,23,93,69,96,85,31,54,53,62,89,53,63,10,30,38,90,18,67,66,76,92,57,34,23,67,67,81,59,85,8,94,91,44,83,19,34,37,85,94,73,30,76,66,20,86,97,43,17,28,5,57,32,8,70,33,12,98,64,32,50,39,51,86,41,49,26,28,23,78,61,40,55,31,21,94,86,56,97,17,59,37,22,12,71,71,50,31,9,37,53,64,72,80,2,29,63,83,51,59,43,69,75,5,31,76,31,42,79,61,55,34,41,37,20,8,55,62,9,32,1,16,81,71,84,53,8,65,75,7,70,47,19
66,86,52,93,33,36,89,98,21,6,84,23,99,45,40,97,98,11,51,60,69,64,27,69,68,64,99,62,9,57,66,88,22,0,88,32,90,39,87,82,59,59,91,87,41,4,62,12,96,90,82,16,85,37,80,6,62,46,71,45,69,20,49,99,2,71,56,26,30,17,56,10,27,5,99,11,38,96,41,54,29,77,35,42,29,21,99,85,43,18,88,0,26,52,26,3,82,21,41,7,89,22,35,36,15,86,4,11,31,26,13,58,13,90,37,50,74,88,92,47,71,27,76,0,26,11,62,51,68,11,17,5,92,84,52,96,12,95,53,0,63,54,71,72,96,52,85,37,63,92,75,88,92,97,77,38,85,65,22,84,2,43,85,27,36,41,1,4,93,92,43,60,73,28,7,7,14,42,24,43,41,71,81,55,92,66,56,9,2,66,71,81,66,39,19,50,76,9,92,98,6,87,3,65,22,45,53,76,51,59,37,74,15,2,65,88,6,36,51,59,23,62,57,40,24,8,58,65,57,86,79,85,59,5,97,64,83,40,41,73,83,64,17,4,70,0,11,97,16,23,24,80,95,94,35,24,47,70,58,65,83,84,83,70,71,12,78,24,38,26,7,95,50,60,87,6,48,24,19,52,87,22,48,81,44,41,91,16,87,84,18,72,52,4,74,19,10,62,62,12,14,54,3,55,65,7,72,79,6,4,25,20,16,39,5,30,20,55,28,44,3,11,48,0,34,72,96,13,7,17,18,41,48,85,46,41,94,68,57,73,92,82,60,68,26,22,65,50,54,91,50,8,82,47,41,12,63,16,0,90,61,19,0,67,21,79,17,33,34,30,74,93,84,58,1,2,11,35,50,29,87,3,15,23,11,91,27,96,96,76,38,55,3,40,78,87,4,3,39,38,71,70,97,97,91,19,77,95,17,72,46,69,3,78,56,37,93,22,43,64,71,5,72,46,65,30,72,57,43,72,53,50,64,99,20,93,66,98,56,78,13,12,32,88,92,95,52,54,42,71,21,44,89,13,19,25,68,51,58,24,91,45,44,79,99,7,85,43,86,4,72,82,91,2,81,78,79,52,42,67,93,13,42,73,21,62,39,68,24,33,13,3,14,66,93,90,38,4,6,17,84,22,5,72,63,83,87,51,26,69,23,32
35,23,3,90,4,29,57,12,58,27,15,56,0,44,29,73,77,53,59,52,8,90,16,53,74,70,42,91,19,37,57,2,4,45,75,82,13,83,29,47,25,20,75,88,77,20,0,0,43,84,85,71,21,90,89,63,45,4,66,71,32,37,44,24,62,66,17,40,1,34,87,12,62,61,93,22,38,12,38,6,88,34,48,70,54,95,0,86,88,45,13,71,63,76,16,69,32,31,0,93,69,40,55,10,89,92,27,2,27,33,16,60,12,55,67,7,86,58,39,11,51,6,34,83,16,31,4,20,53,5,25,66,86,86,90,49,50,52,2,44,49,87,39,39,73,59,33,46,23,29,2,36,28,58,92,36,92,56,12,68,78,80,2,29,33,47,13,70,56,46,1,43,64,63,38,98,75,84,15,16,90,0,61,65,50,24,69,26,15,47,16,19,44,68,30,72,34,67,23,74,10,87,46,39,85,28,18,90,0,83,22,54,74,85,40,29,16,48,85,37,97,71,71,10,80,73,12,39,69,53,49,9,94,34,53,75,40,47,16,27,12,50,61,70,72,97,39,17,6,90,66,60,36,62,39,17,3,49,79,65,33,74,18,74,36,45,15,63,45,68,88,50,96,54,62,7,88,79,63,44,57,90,64,47,54,37,26,66,2,57,7,51,66,22,48,51,12,74,38,33,98,90,4,81,70,12,16,22,72,37,20,65,80,63,73,36,25,63,57,0,81,69,66,37,82,61,59,18,50,36,93,84,5,56,50,13,65,77,33,71,83,2,57,3,4,33,24,19,95,46,14,23,75,51,40,46,21,13,82,62,6,82,11,27,13,67,38,61,86,66,19,24,24,29,88,57,63,41,26,19,26,29,11,73,3,62,73,62,71,93,40,31,46,31,21,0,59,53,4,8,66,93,19,75,60,58,88,70,82,74,97,99,92,52,40,35,16,98,80,36,64,56,35,69,90,6,44,75,43,78,54,70,64,66,53,95,55,1,68,64,86,35,64,83,45,17,1,71,4,86,32,98,23,94,49,74,43,77,93,20,67,92,20,16,3,5,75,37,27,85,66,82,83,10,77,5,70,61,40,18,84,23,24,88,64,9,49,87,3,27,53,0,49,92,97,27,33,34,65,24,99,31,4,9,38,52,40,92,77,5,5,80
7,74,45,77,90,35,22,93,1,63,90,95,93,65,18,21,33,10,90,99,30,90,39,19,21,51,17,85,3,96,46,6,28,29,85,18,71,27,0,8,72,33,67,43,40,53,10,36,96,69,28,38,46,44,73,84,0,19,73,92,65,80,77,0,2,26,23,56,76,84,42,96,69,77,47,29,18,33,90,57,75,27,75,73,87,96,90,20,59,82,24,65,78,70,81,28,95,53,49,78,17,4,67,40,57,78,87,85,61,53,7,43,12,84,3,8,78,12,87,95,29,9,30,75,79,13,92,33,60,70,35,46,5,40,28,75,80,23,25,68,54,82,74,81,94,74,40,82,20,84,64,97,36,15,54,2,93,82,89,79,90,48,80,88,33,24,43,60,28,51,49,80,78,66,27,78,1,50,3,23,65,41,49,98,94,14,57,22,26,77,50,91,54,15,86,61,98,52,48,2,74,98,45,95,40,21,54,39,7,57,60,72,30,11,54,49,9,83,42,66,41,24,99,57,95,80,97,42,23,83,16,18,88,79,54,99,60,22,54,44,68,95,28,88,83,25,69,55,19,89,32,16,68,73,65,94,37,6,21,16,36,98,62,20,78,64,98,21,58,83,94,32,72,77,62,37,13,72,90,41,52,48,21,75,55,39,63,36,78,8,82,67,87,37,88,71,23,19,80,39,92,17,6,46,82,10,34,90,23,98,49,63,33,18,90,57,43,57,62,90,49,88,1,92,79,86,46,22,61,97,65,92,79,29,81,93,10,22,44,21,52,83,55,54,16,46,51,40,97,15,25,35,77,28,33,55,86,87,52,52,94,81,3,27,34,29,30,13,67,2,86,31,70,94,58,86,71,58,94,85,28,19,76,80,97,56,28,60,36,42,93,11,59,42,88,75,50,82,72,54,57,33,34,62,49,30,31,99,13,10,70,41,38,62,43,51,60,49,97,13,39,94,62,89,1,80,48,9,40,56,65,45,96,49,38,74,27,8,90,46,95,73,63,94,2,28,65,9,53,73,10,52,44,20,3,46,77,62,31,40,68,42,57,94,58,39,98,84,49,82,87,79,71,51,61,23,26,9,29,58,6,73,44,25,74,73,21,71,17,7,62,63,15,15,31,69,42,68,12,34,67,41,49,65,70,97,25,29,32,12,68,3
10,96,49,3,29,28,36,8,35,92,12,10,99,80,35,98,61,61,77,37,70,5,73,17,41,22,54,15,87,77,38,4,74,16,98,3,29,81,89,87,25,65,17,39,38,43,87,74,73,15,23,93,57,60,29,11,66,2,2,40,57,53,81,71,50,87,4,86,14,63,95,41,36,11,87,58,85,73,69,86,70,82,71,84,8,47,20,2,72,11,19,56,26,47,73,98,83,80,83,35,19,35,96,67,46,53,79,3,48,15,77,52,99,28,38,70,5,24,26,71,59,31,51,1,33,96,77,57,76,22,14,62,42,65,29,76,75,23,96,76,88,8,70,35,52,78,62,80,91,23,84,60,17,2,54,59,63,16,14,2,2,17,47,92,12,1,43,95,73,71,99,56,71,13,32,21,58,79,59,91,58,16,24,20,45,74,20,89,65,91,53,33,39,49,14,90,3,40,78,34,17,33,33,57,23,76,17,43,84,91,73,39,73,46,85,51,22,3,0,5,29,74,37,98,61,70,97,82,84,55,88,20,67,1,82,39,30,74,89,89,82,33,18,13,16,79,88,1,85,72,80,35,98,17,37,87,40,40,59,65,54,75,48,50,1,63,8,57,23,66,75,61,32,66,0,17,93,98,46,18,49,58,71,6,22,50,5,25,23,25,88,98,38,75,25,23,80,14,8,59,87,98,48,38,14,43,63,0,81,28,2,69,55,98,73,91,17,68,74,6,99,71,70,8,20,20,84,96,57,36,31,82,78,53,75,93,47,91,83,51,53,43,73,63,46,73,92,85,47,75,88,52,99,77,18,94,87,77,77,83,18,57,60,49,51,83,58,40,33,85,37,32,17,75,12,38,51,54,96,29,88,96,18,4,25,86,48,87,54,51,29,85,14,98,29,10,90,19,3,91,71,38,70,33,61,34,71,96,31,54,80,37,15,78,2,40,39,10,62,43,69,62,44,36,74,65,89,63,60,14,58,6,12,31,17,64,30,4,46,6,85,66,89,93,26,90,5,17,30,4,49,38,13,26,48,34,81,87,50,95,76,75,31,67,82,31,51,7,16,39,47,29,31,54,62,91,13,23,90,82,57,79,41,32,87,35,38,84,83,59,69,10,7,88,29,8,51,47,43,78,85,29,33,81,98,7,86,45,27,63,38,0
57,73,75,73,78,40,73,43,40,46,47,27,78,77,53,96,87,79,10,1,52,18,81,74,3,5,10,61,44,99,83,93,87,84,43,96,34,71,33,69,45,64,72,87,80,58,87,23,66,70,26,90,84,82,85,2,92,24,57,33,22,99,6,70,49,14,31,38,30,11,33,13,84,17,66,80,35,96,98,19,6,94,38,11,79,85,67,29,85,89,20,0,62,75,40,58,85,97,13,86,85,24,37,73,4,1,59,48,54,98,25,9,96,83,38,15,4,62,82,36,91,30,10,63,81,68,27,97,56,0,87,1,53,47,8,91,89,31,79,24,49,65,0,98,57,76,8,55,33,83,23,42,16,81,69,79,39,11,55,0,69,33,42,62,55,27,52,4,0,67,43,2,10,94,70,37,88,11,51,68,1,50,3,71,17,85,41,73,26,65,98,54,54,99,72,41,94,27,83,60,39,93,3,60,4,38,99,14,50,5,46,44,99,90,29,56,39,8,99,75,9,10,72,72,6,10,89,90,49,62,72,24,64,14,6,52,27,44,15,38,64,12,91,9,33,73,94,18,82,7,67,26,20,42,75,38,34,64,87,53,54,19,23,38,40,94,28,89,51,85,41,64,69,90,73,97,13,44,42,98,71,10,67,96,8,4,4,86,41,81,25,47,51,67,33,61,56,98,22,57,24,0,41,99,62,76,41,57,45,0,99,25,66,64,85,60,8,6,83,85,58,4,62,32,53,90,48,69,62,77,2,38,57,1,89,95,12,38,15,18,39,47,46,55,11,18,41,8,50,23,94,1,51,38,13,77,19,46,15,74,32,65,47,24,10,91,63,90,44,54,69,51,35,29,91,12,6,28,95,47,39,40,89,31,58,10,95,34,48,89,77,5,84,1,36,95,51,58,12,79,29,8,85,13,75,73,4,14,15,21,41,80,30,77,11,82,25,62,66,97,60,76,91,37,89,39,77,1,28,79,84,83,0,53,79,16,54,66,70,1,15,83,69,73,24,26,4,90,21,42,1,83,17,7,32,25,28,44,36,39,40,30,47,93,7,28,21,30,4,91,27,81,63,56,89,28,3,27,39,28,65,9,17,61,76,81,63,73,49,43,72,87,50,38,58,69,51,38,55,28,30,32,57,45,93,10,49,25,89,16,46,78
67,70,59,89,78,98,87,95,48,57,28,51,10,57,82,1,22,54,31,30,91,39,37,26,16,25,85,50,66,70,60,68,70,19,88,84,45,81,40,58,47,67,86,98,86,89,7,66,4,67,26,21,55,91,88,8,39,51,26,7,70,35,26,48,63,95,59,81,11,25,51,0,72,8,16,80,33,97,72,30,78,47,21,21,88,96,39,6,4,9,42,58,90,66,74,68,85,18,41,20,22,66,64,83,48,78,95,20,47,91,1,40,6,73,14,93,46,96,73,96,78,68,54,89,44,51,46,60,56,41,53,18,15,37,68,83,72,90,10,72,23,37,39,5,59,92,19,7,46,61,12,91,95,79,4,6,18,54,88,76,32,99,17,40,53,4,93,9,9,69,46,69,10,3,86,24,13,51,36,50,28,76,36,24,66,54,36,73,10,74,60,47,12,25,38,7,88,77,73,28,72,91,71,81,76,63,27,88,56,30,77,99,82,11,61,73,96,58,97,40,84,38,40,94,63,89,98,33,2,13,13,5,73,84,73,20,40,16,33,32,56,92,99,46,92,84,22,89,56,50,79,29,76,78,4,5,95,97,46,14,27,82,25,39,88,18,33,15,27,94,49,21,37,27,78,29,30,56,37,84,86,62,84,56,64,19,60,81,80,43,84,14,0,62,31,54,96,31,32,24,49,85,69,95,95,73,81,47,76,45,82,76,29,97,76,70,15,12,30,63,52,1,1,18,58,3,62,52,12,46,22,77,85,70,59,67,2,85,94,97,87,93,75,28,48,67,90,24,72,30,6,47,64,15,52,44,92,86,60,75,65,52,75,1,61,82,36,52,26,29,85,97,69,2,46,28,31,68,12,24,26,60,32,95,0,47,41,92,1,86,46,32,60,59,15,58,35,14,8,78,22,5,85,18,17,89,34,84,74,92,51,77,81,54,40,60,56,97,75,12,93,58,26,96,32,63,76,8,36,15,14,14,33,95,67,4,63,1,90,83,49,64,23,81,88,55,55,60,45,64,73,61,48,17,19,33,81,29,42,98,79,59,80,47,92,69,74,34,90,27,49,67,24,74,95,80,45,61,14,66,75,75,10,11,72,81,17,25,61,21,3,26,95,31,57,35,66,19,59,23,39,9,16,65,22,37,62,53,59,67,64,46
